HorarioH,VelocidadeMaxima,Horário,Gênero,Região,Idade,Ano,Mes,TipoBatida
12,80,736,Male,Outer Regional Australia,25,2019,5,Multiple
10,110,642,Female,Outer Regional Australia,77,2019,5,Multiple
8,100,480,Male,Inner Regional Australia,24,2019,5,Single
8,100,480,Female,Inner Regional Australia,23,2019,5,Single
15,100,900,Male,Inner Regional Australia,20,2019,5,Single
15,100,910,Female,Outer Regional Australia,56,2019,5,Multiple
15,100,910,Female,Outer Regional Australia,73,2019,5,Multiple
15,100,910,Male,Outer Regional Australia,73,2019,5,Multiple
14,100,859,Male,Outer Regional Australia,20,2019,5,Single
8,70,485,Male,Major Cities of Australia,47,2019,5,Multiple
16,100,960,Female,Inner Regional Australia,20,2019,5,Single
16,110,961,Female,Inner Regional Australia,18,2019,5,Single
15,60,900,Male,Outer Regional Australia,31,2019,5,Single
13,100,805,Male,Outer Regional Australia,32,2019,5,Single
13,90,830,Male,Inner Regional Australia,27,2019,5,Single
7,60,445,Female,Major Cities of Australia,50,2019,5,Multiple
10,100,630,Male,Very Remote Australia,59,2019,5,Single
10,50,634,Male,Major Cities of Australia,41,2019,5,Single
11,100,693,Female,Outer Regional Australia,64,2019,5,Single
17,100,1020,Female,Inner Regional Australia,63,2019,5,Multiple
13,50,780,Male,Inner Regional Australia,43,2019,5,Multiple
13,70,800,Male,Outer Regional Australia,47,2019,5,Single
11,100,660,Male,Inner Regional Australia,62,2019,5,Multiple
16,50,985,Male,Inner Regional Australia,69,2019,5,Multiple
16,50,990,Male,Major Cities of Australia,66,2019,5,Multiple
12,100,735,Male,Outer Regional Australia,66,2019,5,Single
10,100,600,Female,Inner Regional Australia,69,2019,5,Multiple
17,110,1040,Male,Outer Regional Australia,74,2019,5,Multiple
17,100,1020,Male,Inner Regional Australia,74,2019,5,Multiple
0,80,5,Female,Outer Regional Australia,42,2019,5,Single
1,100,75,Male,Major Cities of Australia,42,2019,5,Single
10,100,600,Male,Remote Australia,78,2019,5,Single
22,100,1320,Female,Outer Regional Australia,30,2019,5,Single
16,110,1005,Male,Outer Regional Australia,75,2019,5,Multiple
5,80,351,Male,Major Cities of Australia,36,2019,5,Multiple
9,50,540,Male,Major Cities of Australia,90,2019,5,Multiple
11,50,665,Female,Major Cities of Australia,83,2019,5,Multiple
16,60,976,Male,Major Cities of Australia,91,2019,5,Multiple
14,60,867,Female,Outer Regional Australia,79,2019,5,Single
7,80,428,Female,Major Cities of Australia,75,2019,5,Multiple
13,80,810,Female,Major Cities of Australia,85,2019,5,Multiple
13,80,810,Male,Major Cities of Australia,86,2019,5,Multiple
22,110,1360,Male,Major Cities of Australia,46,2019,5,Multiple
4,100,270,Male,Inner Regional Australia,63,2019,5,Single
19,80,1175,Female,Major Cities of Australia,45,2019,5,Single
17,50,1066,Male,Inner Regional Australia,20,2019,5,Single
17,60,1070,Female,Major Cities of Australia,73,2019,5,Single
17,60,1065,Male,Major Cities of Australia,68,2019,5,Single
18,80,1110,Male,Major Cities of Australia,41,2019,5,Single
17,110,1075,Male,Very Remote Australia,46,2019,5,Single
21,100,1260,Male,Outer Regional Australia,75,2019,5,Single
18,100,1080,Male,Outer Regional Australia,86,2019,5,Multiple
13,60,803,Female,Major Cities of Australia,81,2019,5,Single
12,50,720,Female,Major Cities of Australia,78,2019,5,Single
10,50,635,Female,Major Cities of Australia,80,2019,5,Single
20,60,1255,Male,Major Cities of Australia,78,2019,5,Single
0,80,55,Male,Major Cities of Australia,38,2019,4,Single
20,60,1245,Male,Major Cities of Australia,26,2019,4,Single
5,60,352,Male,Inner Regional Australia,27,2019,4,Single
0,60,5,Male,Major Cities of Australia,63,2019,4,Multiple
3,110,182,Male,Remote Australia,23,2019,4,Single
1,100,78,Female,Major Cities of Australia,48,2019,4,Single
0,100,4,Male,Outer Regional Australia,18,2019,4,Single
2,50,160,Male,Major Cities of Australia,19,2019,4,Single
1,50,75,Male,Major Cities of Australia,17,2019,4,Single
0,110,57,Male,Outer Regional Australia,31,2019,4,Multiple
0,110,57,Male,Outer Regional Australia,35,2019,4,Multiple
4,110,268,Male,Inner Regional Australia,23,2019,4,Multiple
20,110,1213,Male,Outer Regional Australia,50,2019,4,Single
16,50,960,Male,Outer Regional Australia,20,2019,4,Single
1,80,73,Female,Major Cities of Australia,21,2019,4,Multiple
15,100,920,Male,Inner Regional Australia,36,2019,4,Single
16,50,976,Male,Major Cities of Australia,40,2019,4,Multiple
18,80,1100,Female,Major Cities of Australia,19,2019,4,Multiple
10,110,641,Female,Inner Regional Australia,0,2019,4,Single
16,100,1013,Female,Outer Regional Australia,5,2019,4,Multiple
13,110,836,Male,Inner Regional Australia,23,2019,4,Multiple
9,80,540,Male,Major Cities of Australia,27,2019,4,Multiple
14,100,880,Male,Outer Regional Australia,57,2019,4,Multiple
21,110,1316,Male,Outer Regional Australia,35,2019,4,Multiple
21,110,1316,Male,Outer Regional Australia,29,2019,4,Multiple
11,110,695,Male,Inner Regional Australia,58,2019,4,Multiple
7,100,435,Female,Outer Regional Australia,47,2019,4,Single
16,100,1013,Female,Outer Regional Australia,70,2019,4,Multiple
11,50,665,Female,Major Cities of Australia,92,2019,4,Single
13,100,790,Female,Outer Regional Australia,75,2019,4,Multiple
2,110,147,Male,Inner Regional Australia,56,2019,4,Multiple
21,100,1260,Male,Inner Regional Australia,47,2019,4,Multiple
16,110,980,Male,Outer Regional Australia,20,2019,4,Single
11,100,692,Male,Outer Regional Australia,27,2019,4,Single
20,80,1236,Male,Major Cities of Australia,72,2019,4,Multiple
12,60,750,Male,Major Cities of Australia,30,2019,4,Multiple
16,90,990,Male,Major Cities of Australia,38,2019,4,Single
17,60,1071,Male,Major Cities of Australia,26,2019,4,Multiple
8,100,480,Male,Inner Regional Australia,21,2019,4,Single
6,60,380,Male,Major Cities of Australia,50,2019,4,Multiple
13,100,780,Male,Inner Regional Australia,53,2019,4,Single
10,100,620,Male,Inner Regional Australia,45,2019,4,Single
17,60,1040,Male,Major Cities of Australia,21,2019,4,Single
7,80,420,Male,Outer Regional Australia,20,2019,4,Single
7,100,435,Female,Outer Regional Australia,25,2019,4,Multiple
15,50,953,Male,Inner Regional Australia,26,2019,4,Single
6,100,369,Male,Outer Regional Australia,39,2019,4,Single
17,110,1020,Male,Outer Regional Australia,36,2019,4,Multiple
15,60,900,Female,Remote Australia,26,2019,4,Multiple
2,100,120,Female,Major Cities of Australia,28,2019,4,Single
12,80,720,Male,Major Cities of Australia,46,2019,4,Single
12,100,720,Male,Outer Regional Australia,48,2019,4,Single
14,80,865,Male,Major Cities of Australia,56,2019,4,Multiple
16,110,980,Male,Inner Regional Australia,56,2019,4,Multiple
15,100,930,Male,Inner Regional Australia,53,2019,4,Single
15,110,941,Male,Outer Regional Australia,46,2019,4,Single
6,100,405,Male,Inner Regional Australia,55,2019,4,Single
8,110,494,Male,Inner Regional Australia,66,2019,4,Multiple
12,60,745,Male,Major Cities of Australia,67,2019,4,Multiple
7,100,420,Female,Remote Australia,69,2019,4,Multiple
5,90,322,Male,Inner Regional Australia,54,2019,4,Multiple
22,100,1350,Male,Outer Regional Australia,18,2019,4,Single
19,80,1140,Male,Inner Regional Australia,21,2019,4,Single
20,60,1211,Male,Major Cities of Australia,24,2019,4,Multiple
7,100,420,Male,Remote Australia,77,2019,4,Multiple
21,60,1283,Male,Inner Regional Australia,37,2019,4,Single
15,10,907,Male,Outer Regional Australia,90,2019,4,Single
11,100,678,Male,Inner Regional Australia,80,2019,4,Multiple
11,100,693,Male,Inner Regional Australia,78,2019,4,Multiple
11,100,693,Male,Inner Regional Australia,75,2019,4,Multiple
7,60,465,Male,Major Cities of Australia,90,2019,4,Multiple
5,60,300,Male,Major Cities of Australia,26,2019,4,Multiple
13,110,795,Male,Outer Regional Australia,86,2019,4,Multiple
13,70,825,Male,Major Cities of Australia,92,2019,4,Multiple
13,100,790,Female,Inner Regional Australia,89,2019,4,Single
11,100,675,Male,Inner Regional Australia,82,2019,4,Single
19,60,1150,Male,Major Cities of Australia,51,2019,4,Multiple
4,100,272,Female,Major Cities of Australia,19,2019,4,Single
19,50,1140,Female,Inner Regional Australia,62,2019,4,Multiple
19,60,1140,Female,Major Cities of Australia,31,2019,4,Single
21,80,1294,Male,Outer Regional Australia,36,2019,4,Single
23,100,1380,Male,Inner Regional Australia,43,2019,4,Multiple
23,100,1380,Male,Inner Regional Australia,23,2019,4,Single
16,60,960,Male,Major Cities of Australia,25,2019,4,Single
19,100,1150,Female,Very Remote Australia,31,2019,4,Single
5,60,300,Female,Inner Regional Australia,72,2019,4,Multiple
19,80,1155,Male,Major Cities of Australia,29,2019,4,Single
5,80,307,Male,Major Cities of Australia,43,2019,4,Single
13,60,780,Male,Major Cities of Australia,91,2019,4,Single
11,60,670,Female,Major Cities of Australia,86,2019,4,Single
9,100,570,Male,Inner Regional Australia,56,2019,4,Single
14,50,890,Female,Inner Regional Australia,81,2019,4,Single
9,60,594,Male,Major Cities of Australia,89,2019,4,Single
16,50,960,Male,Major Cities of Australia,80,2019,4,Single
0,50,20,Female,Outer Regional Australia,76,2019,4,Single
17,60,1020,Male,Major Cities of Australia,78,2019,4,Single
1,100,60,Male,Remote Australia,19,2019,3,Single
1,100,60,Male,Remote Australia,19,2019,3,Single
19,60,1145,Male,Major Cities of Australia,12,2019,3,Multiple
1,100,60,Male,Remote Australia,18,2019,3,Single
1,100,60,Male,Remote Australia,18,2019,3,Single
18,50,1082,Male,Major Cities of Australia,20,2019,3,Single
21,100,1290,Male,Remote Australia,53,2019,3,Single
3,100,180,Male,Outer Regional Australia,53,2019,3,Single
20,60,1230,Male,Major Cities of Australia,29,2019,3,Multiple
18,100,1097,Female,Outer Regional Australia,36,2019,3,Multiple
5,50,354,Male,Major Cities of Australia,53,2019,3,Multiple
3,110,203,Male,Inner Regional Australia,39,2019,3,Single
1,80,70,Female,Major Cities of Australia,15,2019,3,Single
19,100,1195,Male,Outer Regional Australia,33,2019,3,Single
21,80,1260,Male,Outer Regional Australia,30,2019,3,Single
21,80,1298,Female,Major Cities of Australia,50,2019,3,Multiple
18,110,1113,Male,Outer Regional Australia,52,2019,3,Single
17,100,1076,Male,Inner Regional Australia,36,2019,3,Single
17,80,1078,Female,Inner Regional Australia,33,2019,3,Multiple
17,100,1045,Male,Outer Regional Australia,43,2019,3,Single
10,100,645,Male,Very Remote Australia,25,2019,3,Single
9,60,540,Female,Outer Regional Australia,38,2019,3,Single
9,100,540,Male,Inner Regional Australia,49,2019,3,Single
14,110,897,Male,Outer Regional Australia,64,2019,3,Multiple
17,100,1076,Male,Inner Regional Australia,31,2019,3,Single
13,100,795,Female,Inner Regional Australia,68,2019,3,Multiple
13,100,839,Female,Inner Regional Australia,75,2019,3,Multiple
9,100,540,Female,Inner Regional Australia,9,2019,3,Multiple
20,100,1230,Male,Outer Regional Australia,30,2019,3,Single
16,110,960,Female,Very Remote Australia,24,2019,3,Single
4,70,240,Female,Inner Regional Australia,37,2019,3,Multiple
20,100,1215,Male,Major Cities of Australia,30,2019,3,Multiple
8,60,525,Male,Major Cities of Australia,62,2019,3,Multiple
16,110,1010,Male,Inner Regional Australia,47,2019,3,Single
12,80,720,Male,Inner Regional Australia,51,2019,3,Single
15,100,900,Male,Inner Regional Australia,59,2019,3,Multiple
8,80,495,Male,Outer Regional Australia,44,2019,3,Multiple
12,100,772,Male,Inner Regional Australia,55,2019,3,Single
16,100,996,Male,Inner Regional Australia,59,2019,3,Single
17,90,1035,Male,Major Cities of Australia,48,2019,3,Multiple
19,100,1160,Male,Inner Regional Australia,50,2019,3,Multiple
9,110,585,Male,Inner Regional Australia,70,2019,3,Single
17,110,1077,Male,Outer Regional Australia,86,2019,3,Multiple
10,100,640,Male,Inner Regional Australia,78,2019,3,Multiple
4,70,240,Male,Inner Regional Australia,47,2019,3,Multiple
10,60,638,Male,Major Cities of Australia,57,2019,3,Multiple
10,60,645,Male,Inner Regional Australia,17,2019,3,Single
16,60,993,Female,Major Cities of Australia,21,2019,3,Multiple
14,100,840,Female,Inner Regional Australia,4,2019,3,Single
12,100,750,Male,Outer Regional Australia,21,2019,3,Single
17,50,1035,Female,Major Cities of Australia,78,2019,3,Single
16,100,973,Male,Remote Australia,35,2019,3,Single
1,60,100,Male,Major Cities of Australia,71,2019,3,Single
14,100,840,Male,Inner Regional Australia,6,2019,3,Single
18,100,1080,Male,Outer Regional Australia,67,2019,3,Single
11,100,692,Male,Outer Regional Australia,31,2019,3,Single
16,60,960,Male,Outer Regional Australia,16,2019,3,Multiple
7,110,450,Male,Inner Regional Australia,18,2019,3,Single
7,110,450,Male,Inner Regional Australia,22,2019,3,Single
16,100,960,Male,Very Remote Australia,32,2019,3,Multiple
14,80,840,Male,Major Cities of Australia,27,2019,3,Multiple
17,100,1045,Female,Inner Regional Australia,35,2019,3,Multiple
18,100,1080,Male,Inner Regional Australia,79,2019,3,Single
14,100,845,Male,Outer Regional Australia,57,2019,3,Multiple
14,100,845,Male,Outer Regional Australia,59,2019,3,Multiple
15,60,900,Female,Major Cities of Australia,46,2019,3,Multiple
13,80,815,Male,Outer Regional Australia,48,2019,3,Multiple
19,90,1165,Female,Outer Regional Australia,45,2019,3,Multiple
12,110,765,Male,Outer Regional Australia,60,2019,3,Multiple
12,110,765,Female,Outer Regional Australia,49,2019,3,Multiple
16,100,960,Male,Remote Australia,47,2019,3,Multiple
16,100,960,Female,Remote Australia,48,2019,3,Multiple
18,100,1110,Male,Outer Regional Australia,42,2019,3,Single
7,100,430,Male,Remote Australia,57,2019,3,Single
17,110,1041,Male,Outer Regional Australia,56,2019,3,Single
12,110,740,Female,Very Remote Australia,60,2019,3,Single
6,110,405,Male,Very Remote Australia,47,2019,3,Single
15,100,951,Male,Inner Regional Australia,60,2019,3,Multiple
17,110,1064,Female,Inner Regional Australia,41,2019,3,Multiple
15,60,956,Male,Major Cities of Australia,63,2019,3,Multiple
6,100,395,Male,Inner Regional Australia,55,2019,3,Multiple
12,80,750,Male,Inner Regional Australia,73,2019,3,Multiple
9,100,545,Male,Remote Australia,72,2019,3,Single
17,100,1020,Male,Inner Regional Australia,73,2019,3,Single
9,90,540,Female,Major Cities of Australia,70,2019,3,Multiple
15,100,951,Female,Inner Regional Australia,66,2019,3,Multiple
5,60,342,Female,Major Cities of Australia,50,2019,3,Multiple
22,90,1330,Male,Inner Regional Australia,25,2019,3,Single
16,100,995,Male,Outer Regional Australia,65,2019,3,Multiple
23,100,1380,Male,Inner Regional Australia,28,2019,3,Multiple
14,50,870,Male,Major Cities of Australia,80,2019,3,Single
14,50,870,Female,Major Cities of Australia,86,2019,3,Single
10,80,655,Female,Inner Regional Australia,77,2019,3,Multiple
16,50,980,Female,Inner Regional Australia,84,2019,3,Single
20,60,1200,Female,Major Cities of Australia,62,2019,3,Multiple
15,110,915,Male,Inner Regional Australia,81,2019,3,Multiple
20,110,1210,Male,Inner Regional Australia,63,2019,3,Multiple
8,50,490,Female,Major Cities of Australia,90,2019,3,Multiple
5,110,320,Male,Inner Regional Australia,56,2019,3,Single
20,110,1210,Male,Major Cities of Australia,64,2019,3,Single
5,60,350,Male,Major Cities of Australia,43,2019,3,Single
20,60,1200,Female,Major Cities of Australia,66,2019,3,Multiple
3,40,230,Male,Major Cities of Australia,61,2019,3,Single
7,50,475,Male,Major Cities of Australia,47,2019,3,Single
9,60,550,Female,Major Cities of Australia,47,2019,3,Single
10,80,600,Female,Major Cities of Australia,49,2019,3,Single
9,40,567,Female,Major Cities of Australia,56,2019,3,Single
8,60,508,Male,Major Cities of Australia,40,2019,3,Single
0,60,55,Female,Major Cities of Australia,24,2019,3,Single
14,60,873,Male,Major Cities of Australia,71,2019,3,Single
9,60,560,Male,Major Cities of Australia,86,2019,3,Single
12,60,720,Female,Major Cities of Australia,89,2019,3,Single
19,100,1140,Male,Outer Regional Australia,57,2019,2,Multiple
1,100,110,Male,Outer Regional Australia,19,2019,2,Single
21,50,1305,Male,Major Cities of Australia,60,2019,2,Single
5,110,304,Female,Outer Regional Australia,27,2019,2,Multiple
3,100,180,Male,Inner Regional Australia,40,2019,2,Single
20,60,1200,Male,Outer Regional Australia,49,2019,2,Multiple
0,80,25,Male,Major Cities of Australia,24,2019,2,Multiple
5,100,315,Male,Inner Regional Australia,32,2019,2,Single
22,90,1369,Male,Inner Regional Australia,30,2019,2,Single
20,100,1216,Male,Inner Regional Australia,25,2019,2,Single
22,100,1345,Male,Inner Regional Australia,34,2019,2,Multiple
2,110,172,Male,Major Cities of Australia,47,2019,2,Single
15,90,915,Male,Major Cities of Australia,41,2019,2,Single
16,60,995,Male,Major Cities of Australia,24,2019,2,Multiple
10,100,650,Male,Inner Regional Australia,57,2019,2,Multiple
17,80,1044,Male,Outer Regional Australia,18,2019,2,Multiple
15,80,923,Female,Major Cities of Australia,89,2019,2,Multiple
12,80,720,Female,Major Cities of Australia,17,2019,2,Multiple
10,60,619,Female,Inner Regional Australia,10,2019,2,Single
5,100,300,Male,Outer Regional Australia,28,2019,2,Multiple
7,100,450,Male,Outer Regional Australia,23,2019,2,Multiple
2,50,177,Male,Major Cities of Australia,31,2019,2,Multiple
20,50,1240,Male,Major Cities of Australia,26,2019,2,Multiple
17,110,1020,Male,Inner Regional Australia,64,2019,2,Single
8,110,495,Male,Major Cities of Australia,49,2019,2,Multiple
10,60,600,Male,Major Cities of Australia,75,2019,2,Multiple
6,80,360,Male,Major Cities of Australia,81,2019,2,Multiple
6,80,410,Female,Outer Regional Australia,23,2019,2,Multiple
6,80,410,Male,Outer Regional Australia,51,2019,2,Multiple
8,100,480,Male,Major Cities of Australia,24,2019,2,Multiple
19,60,1165,Female,Inner Regional Australia,47,2019,2,Single
10,110,642,Male,Inner Regional Australia,25,2019,2,Single
12,60,730,Male,Inner Regional Australia,88,2019,2,Multiple
10,80,630,Female,Major Cities of Australia,43,2019,2,Single
3,80,193,Male,Inner Regional Australia,69,2019,2,Single
17,50,1070,Male,Major Cities of Australia,0,2019,2,Multiple
16,100,990,Male,Major Cities of Australia,61,2019,2,Multiple
16,100,965,Female,Inner Regional Australia,27,2019,2,Multiple
16,100,1010,Male,Inner Regional Australia,15,2019,2,Multiple
